recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.1349,0.4014,0.2157,0.6861,0.1219,0.1675,0.892,0.1521,1650.2451,0.9748,0.0084,0.0,a51761fe-479d-4d5d-9ac7-eaf31f4b9bf5,MOVIELENS_1M_SIMPLEX_DEFAULT_PARAM_1702142921
0.1346,0.4057,0.2164,0.6853,0.1227,0.1672,0.892,0.1519,1641.1374,0.9741,0.0084,0.0,95c060d2-0b13-40ae-8033-6c9ab92435d8,MOVIELENS_1M_SIMPLEX_DEFAULT_PARAM_1702983080
