recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.639,0.6216,0.5436,0.8773,0.4376,0.194,0.991,0.2263,5045.3694,0.9656,0.0052,0.0,d3f76090-c24f-40d0-9703-f2a13ae3ea70,MIND_NEUMF_DEFAULT_PARAM_1702816642
0.6386,0.621,0.5431,0.8788,0.437,0.1938,0.991,0.2276,5066.8728,0.9656,0.0052,0.0,feafaf76-3052-4570-9da2-1bee45f17d09,MIND_NEUMF_DEFAULT_PARAM_1703859208
