n_users,n_items,n_inter,sparsity,kg_entities,kg_relations,kg_triples,kg_items,cpu_cores,ram_size,is_gpu,model_name,model_type,real_value,predicted_value,abs_error,percentage_error,class
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,12.0,0.0,0.0177156633666317,0.0011659873398414,0.0165496760267902,93.41832526555218,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,33.0,0.0,0.0014463850040022,0.0018487162208617,0.0004023312168595,27.816329382997466,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,22.0,0.0,0.0041533092844339,0.0100555976704573,0.0059022883860234,142.11049507303818,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,22.0,0.0,9.6197769421943e-05,0.0007414499484654,0.0006452521790434,670.7558635931464,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,28.0,0.0,0.0122095916401179,0.013045439021205,0.0008358473810871,6.84582585334612,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,23.0,0.0,2.3703986344794425e-05,0.0005957127268327,0.0005720087404879,2413.1330999250563,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,27.40581512451172,1.0,16.0,1.0,0.0031229942131827,0.0035276448817194,0.0004046506685367,12.95713795525677,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,4.0,1.0,0.0045667146401967,0.0142853065212379,0.0097185918810412,212.8136449669344,0
19841.0,33653.0,440620.0,0.9993401019218888,42031.0,5.0,38491.0,816701.0,4.0,27.40580368041992,1.0,13.0,0.0,0.0038218063227739,0.0150682398191901,0.0112464334964162,294.2701054577123,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,24.0,0.0,1.75123041169957e-05,0.0005930856006157,0.0005755732964987,3286.6794263822712,0
