n_users,n_items,n_inter,sparsity,kg_entities,kg_relations,kg_triples,kg_items,cpu_cores,ram_size,is_gpu,model_name,model_type,real_value,predicted_value,abs_error,percentage_error,class
19841.0,33653.0,440620.0,0.9993401019218888,42031.0,5.0,38491.0,816701.0,4.0,27.40580368041992,1.0,7.0,0.0,0.0117515956530632,0.0203143260764412,0.008562730423378,72.8644064701632,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,27.40581512451172,1.0,23.0,0.0,0.0012502482765198,0.0031419206907017,0.0018916724141819,151.30374100156098,0
19841.0,42457.0,900212.0,0.9989313587429705,50665.0,5.0,46827.0,816701.0,4.0,27.40580368041992,1.0,23.0,0.0,0.0327208654957679,0.0474269073269389,0.014706041831171,44.94392678296704,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,27.40581512451172,1.0,1.0,0.0,0.0041618573394687,0.0031826980221873,0.0009791593172813,23.52697936076545,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,27.40581512451172,1.0,23.0,0.0,0.0048342699904592,0.0045559234227023,0.0002783465677568,5.75777869887683,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,28.0,0.0,0.0019781507895759,0.0023668222343982,0.0003886714448223,19.648221301962728,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,16.0,0.0,19.0,0.0,0.0027685675433214,0.0103018085663292,0.0075332410230078,272.09887081065517,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,27.40581512451172,1.0,7.0,0.0,0.0064116293833459,0.0038370633149645,0.0025745660683813,40.1546301953874,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,27.40581512451172,1.0,38.0,0.0,0.0098821919181708,0.006275313580291,0.0036068783378797,36.49876836785238,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,1.0,0.0,0.0037236591835032,0.0119283994256001,0.0082047402420969,220.3407948408953,0
19841.0,33653.0,440620.0,0.9993401019218888,42031.0,5.0,38491.0,816701.0,4.0,27.40580368041992,1.0,20.0,0.0,0.0277827587857683,0.0139814172119963,0.0138013415737719,49.67592196366654,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,20.0,0.0,0.0002656440167365,0.0006782076081414,0.0004125635914049,155.3069391411014,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,4.0,16.0,0.0,7.0,0.0,0.2199122246870732,0.0572458570276107,0.1626663676594624,73.96876999035892,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,1.0,0.0,2.730507012954465e-05,0.0014015816223222,0.0013742765521927,5033.045312363929,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,16.0,0.0,8.0,0.0,0.0088677873473297,0.0201319052657588,0.0112641179184291,127.02286914695887,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,12.0,0.0,0.0850759430617105,0.031051339623679,0.0540246034380314,63.50162160276533,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,34.0,1.0,0.164912639685537,0.0112279660652345,0.1536846736203024,93.19156731306676,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,14.0,1.0,0.0009372854221024,0.0049183978814075,0.0039811124593051,424.7492135720198,0
