recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.0347,0.0657,0.0322,0.1664,0.0147,0.0207,0.9362,0.1138,148.9267,0.9727,0.0012,0.0001,a2531796-a5b6-4d0d-a8db-abe899605e7a,AMAZON_BOOKS_60CORE_KG_MULTIVAE_DEFAULT_PARAM_1703100151
0.0367,0.0671,0.0336,0.1729,0.0156,0.0214,0.9374,0.1246,143.4718,0.9688,0.0011,0.0001,1d494ca2-a6fd-40ed-be2c-b0f570a559cd,AMAZON_BOOKS_60CORE_KG_MULTIVAE_DEFAULT_PARAM_1703601565
