timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-09T23:07:17,AMAZON_BOOKS_60CORE_KG_CKE_DEFAULT_PARAM_1715283147,f341da46-0686-4ecb-a5b1-20ef91b57688,5671.151700019836,0.0211537098763669,0.0037300553741655,62.5,0.0,0.8399877548217773,0.0984571204789811,0.0,0.0013245298812404,0.0997816503602215,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
