recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.1922,0.5015,0.2942,0.7891,0.1802,0.2244,0.9086,0.2158,1409.4805,0.9503,0.0068,0.0,8fb76e5b-4355-4bbc-ad27-7b8c345fd7ff,MOVIELENS_1M_SLIMELASTIC_DEFAULT_PARAM_1702147359
0.1922,0.5015,0.2942,0.7891,0.1802,0.2244,0.9086,0.2158,1409.4805,0.9503,0.0068,0.0,03e8a046-cf79-4963-bed9-b50c2c5fcb54,MOVIELENS_1M_SLIMELASTIC_DEFAULT_PARAM_1701874577
