timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-17T14:32:53,MIND_RECVAE_DEFAULT_PARAM_1702819592,af7714b0-81a2-4e0a-9b9a-c07144684cd5,377.24781608581543,0.00015660004118795616,4.151118562137233e-07,0.1005,0.0702,0.8897781372070312,0.00040444208925645886,5.648118630270163e-06,4.942504528074512e-05,0.0004595152531674741,Italy,ITA,apulia,,,macOS-13.6.2-arm64-arm-64bit,3.11.4,2.3.1,12,Apple M2 Max,1,Apple M2 Max,16.9225,40.7957,64.0,process,N,1.0
2023-12-30T00:55:53,MIND_RECVAE_DEFAULT_PARAM_1703892409,2f6d88b1-4c0d-483b-9c42-bcbe48596e71,1739.6185772418976,0.007060183752664078,4.05846651963084e-06,42.5,0.0,0.23513174057006836,0.020536651690138717,0,0.0001802146650907656,0.02071686635522949,Italy,ITA,basilicate,,,macOS-12.7.1-x86_64-i386-64bit,3.11.4,2.3.2,4,Intel(R) Core(TM) i5-6360U CPU @ 2.00GHz,,,15.8079,40.6421,16.0,process,N,1.0
