recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.1513,0.1293,0.1005,0.3185,0.0607,0.0392,0.934,0.1062,1865.7233,0.9913,0.0013,0.0002,6b284fae-8221-4faf-8712-bca576b9cfc9,LFM-1B_ARTIST_20U50I_75STRAT_DGCF_DEFAULT_PARAM_1712286619
