recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.6692,0.7021,0.6104,0.8915,0.5144,0.2123,0.9885,0.3835,3791.5788,0.9446,0.0034,0.0027,f5d60b99-5d2a-4190-8de1-d403b0ade31c,MIND_DGCF_DEFAULT_PARAM_1715790548
