recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.0216,0.045,0.0208,0.1235,0.0087,0.0144,0.9092,0.057,158.1008,0.9858,0.0022,0.0,d6a69b06-19eb-41cf-af65-ae7b0e298520,AMAZON_BOOKS_60CORE_KG_DMF_DEFAULT_PARAM_1715288963
