recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.0274,0.0476,0.0242,0.134,0.0108,0.0158,0.9393,0.3042,117.5868,0.925,0.0005,0.0001,6892e26c-dfe7-4462-a758-4a1bd8e79b3f,AMAZON_BOOKS_60CORE_KG_NEUMF_DEFAULT_PARAM_1703103723
0.0276,0.0469,0.0239,0.1342,0.0106,0.0158,0.9392,0.3012,116.2304,0.9254,0.0005,0.0001,f473d0b2-8681-4359-b7ae-75175d741502,AMAZON_BOOKS_60CORE_KG_NEUMF_DEFAULT_PARAM_1703601565
