timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-07T07:31:33,MOVIELENS_1M_LINE_DEFAULT_PARAM_1715059505,730fd0f3-121b-4aff-a369-1c22f6290cb5,370.35834765434265,0.0013831331993146,0.0037345808676238,62.5,0.0,0.9203081130981444,0.0064297613501548,0.0,9.445185415961636e-05,0.0065242132043144,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
