recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.6119,0.6485,0.5426,0.8733,0.4439,0.1699,0.9768,0.0797,4893.7477,0.9807,0.0135,0.0007,60618599-3032-4031-b5a7-81197dd36ef6,MIND_SGL_DEFAULT_PARAM_1702836095
0.612,0.6486,0.5426,0.8734,0.4439,0.1699,0.9768,0.0797,4893.8804,0.9807,0.0135,0.0007,4f8b3fac-e1d6-4fcc-ac59-d57c63f79fa7,MIND_SGL_DEFAULT_PARAM_1703894818
