timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-08T19:39:25,LFM-1B_ARTIST_20U50I_25STRAT_KGNNLS_DEFAULT_PARAM_1715188594,454a0a8d-8eef-44ad-af64-506cf9c2c9e8,1350.9350578784945,0.0050452691956143,0.0037346496903688,62.5,0.0,0.9559693336486816,0.0234536172822117,0.0,0.0003448223197425,0.0237984396019542,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
