recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.1717,0.2056,0.1342,0.4191,0.0798,0.0614,0.9477,0.1078,2298.8171,0.9905,0.0012,0.0003,f818a192-f0f0-4277-9098-aa9a6225a13b,LFM-1B_ARTIST_20U50I_BPR_DEFAULT_PARAM_1712142424
