timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-14T07:31:16,MOVIELENS_1M_KGCN_DEFAULT_PARAM_1715663590,c2611ea4-3b62-4149-b71a-482009296864,1062.9385385513306,0.0039708325933604,0.0037357123195215,62.5,0.0,0.9392523765563964,0.0184536846934093,0.0,0.0002766577281023,0.0187303424215116,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
