recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.1794,0.443,0.2388,0.7687,0.1301,0.1737,0.7719,0.427,1156.1307,0.8896,0.0039,0.0,4254240f-50b0-4708-aed9-77718b0d8c41,MOVIELENS_1M_NCEPLREC_DEFAULT_PARAM_1702147018
0.1794,0.443,0.2388,0.7687,0.1301,0.1737,0.7719,0.427,1156.1307,0.8896,0.0039,0.0,9e473248-5908-4f71-882d-88773844f0b9,MOVIELENS_1M_NCEPLREC_DEFAULT_PARAM_1702998054
