timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-18T20:16:02,AMAZON_BOOKS_60CORE_KG_CDAE_DEFAULT_PARAM_1702925288,243f6406-a6eb-4ee1-9261-e6b8d0a7f09a,1670.066535949707,0.0009126614210574052,5.464820720681091e-07,0.7441,0.7701,2.179910659790039,0.001966202689594811,8.600692820390728e-05,0.0006258346583839745,0.002678044276182695,Italy,ITA,apulia,,,macOS-13.6.2-arm64-arm-64bit,3.11.4,2.3.1,12,Apple M2 Max,1,Apple M2 Max,16.9225,40.7957,64.0,process,N,1.0
2023-12-25T06:05:34,AMAZON_BOOKS_60CORE_KG_CDAE_DEFAULT_PARAM_1703443352,99d33f30-5e9f-4d30-a2cb-317398f5e365,4096.4209451675415,0.016819698557454955,4.105949750427086e-06,42.5,0.0,0.32918643951416016,0.04835964815550384,0,0.0009947963401590613,0.04935444449566294,Italy,ITA,basilicate,,,macOS-12.7.1-x86_64-i386-64bit,3.11.4,2.3.2,4,Intel(R) Core(TM) i5-6360U CPU @ 2.00GHz,,,15.8079,40.6421,16.0,process,N,1.0
