recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.1432,0.4074,0.2289,0.7031,0.1324,0.181,0.8925,0.2595,1379.7292,0.9443,0.0057,0.0,8ff5f67d-6169-412b-bd67-3c81596b8595,MOVIELENS_1M_DMF_DEFAULT_PARAM_1715589526
