recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.2143,0.2591,0.1728,0.476,0.1107,0.0708,0.8607,0.236,2290.425,0.9803,0.0006,0.0195,2eafe35f-ad43-4af1-8c4a-ba2e0fa46184,LFM-1B_ARTIST_20U50I_ITEMKNN_DEFAULT_PARAM_1712150421
