timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-18T18:59:21,AMAZON_BOOKS_60CORE_KG_FISM_DEFAULT_PARAM_1702891116,8e365ad6-9027-4480-8fe3-c318afe06deb,31236.66451191902,0.016297066682287226,5.21728774084337e-07,1.8326999999999998,0.5767,1.4010944366455078,0.03723918995683465,0.0005160900547523973,0.010065593249935296,0.04782087326152228,Italy,ITA,apulia,,,macOS-13.6.2-arm64-arm-64bit,3.11.4,2.3.1,12,Apple M2 Max,1,Apple M2 Max,16.9225,40.7957,64.0,process,N,1.0
