timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-05T03:05:27,LFM-1B_ARTIST_20U50I_75STRAT_RIPPLENET_DEFAULT_PARAM_1712284495,f1ccf6f7-3406-4706-bd9a-e82088e26bb7,1826.7745113372803,0.018829321229325964,1.0307414030832991e-05,42.5,36.12513041310945,0.6744718551635742,0.021565514465173095,0.026574723481984,0.0003012962598343406,0.048441534206991384,The Netherlands,NLD,north holland,,,Linux-5.15.0-1058-azure-x86_64-with-glibc2.10,3.8.5,2.3.4,4,AMD EPYC 7V12 64-Core Processor,1,1 x Tesla T4,4.8975,52.3759,27.405803680419922,process,N,1.0
