timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-13T16:11:50,MOVIELENS_1M_BPR_DEFAULT_PARAM_1715608820,99f444c8-e8aa-4df8-91fa-7540226961ff,675.8292915821075,0.0025219309390434,0.0037316094026343,62.5,0.0,0.8708295822143555,0.0117330152293046,0.0,0.0001628854265609,0.0118959006558655,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
