timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-15T09:31:19,MOVIELENS_1M_MULTIDAE_DEFAULT_PARAM_1715757192,b0be78a3-a68a-4c97-be63-31c89aca32d5,1070.662868976593,0.0039953723648639,0.0037316810740649,62.5,0.0,0.8728780746459961,0.0185877045492331,0.0,0.000258391511446,0.0188460960606792,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
