timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-08T19:13:35,LFM-1B_ARTIST_20U50I_25STRAT_KGCN_DEFAULT_PARAM_1715187054,51a55529-e2ed-4a2f-a042-2441b6542bca,1342.6452386379242,0.005010846123729,0.0037320700804126,62.5,0.0,0.8761997222900391,0.0233097065322928,0.0,0.0003263600890706,0.0236360666213635,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
