recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.0021,0.0024,0.0014,0.0084,0.0006,0.0009,0.5013,0.9998,162.0147,0.0801,0.0019,0.0971,ddf9c395-5f84-4e99-a630-b69fde181950,MIND_RANDOM_DEFAULT_PARAM_1702723401
0.0021,0.0024,0.0014,0.0084,0.0006,0.0009,0.5013,0.9998,162.0147,0.0801,0.0019,0.0971,801bf518-73e0-459a-a345-a3df3f125c08,MIND_RANDOM_DEFAULT_PARAM_1703843472
