timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-16T15:34:40,MIND_NCEPLREC_DEFAULT_PARAM_1702737001,6ceec969-2e1e-42d5-8f3f-31ccb57b6cd3,270.0467109680176,0.00010368320911195604,3.8394546165842967e-07,0.12530000000000005,0.0144,0.577880859375,0.0002796530375121169,1.3608524929616187e-06,2.3226234856145613e-05,0.0003042401248612242,Italy,ITA,apulia,,,macOS-13.6.2-arm64-arm-64bit,3.11.4,2.3.1,12,Apple M2 Max,1,Apple M2 Max,16.9225,40.7957,64.0,process,N,1.0
2023-12-29T14:23:11,MIND_NCEPLREC_DEFAULT_PARAM_1703844909,ba18317e-7355-4390-9fdb-4d2ff5551bb0,857.5237429141998,0.003472598550336316,4.049565483207582e-06,42.5,0.0,0.2792015075683594,0.01012325322975715,0,6.647590378486088e-05,0.01018972913354201,Italy,ITA,basilicate,,,macOS-12.7.1-x86_64-i386-64bit,3.11.4,2.3.2,4,Intel(R) Core(TM) i5-6360U CPU @ 2.00GHz,,,15.8079,40.6421,16.0,process,N,1.0
