timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-15T13:37:13,MIND_LINE_DEFAULT_PARAM_1715771583,ca1cd347-b9db-4a2d-ba56-c1d5a60075f8,1430.616374254227,0.0053457914069048,0.0037367050336549,62.5,0.0,0.9453420639038086,0.0248369971414407,0.0,0.0003790000609408,0.0252159972023815,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
