timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-06T20:38:06,MOVIELENS_1M_CFKG_DEFAULT_PARAM_1715019106,e525d34f-8fe3-406c-a0ce-46551b6be69c,1574.7312111854553,0.005880996331500485,0.003734603270531026,62.5,0.0,0.9264020919799805,0.02733838037898142,0.0,0.0004021683545114338,0.027740548733492857,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
