timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-21T20:49:45,AMAZON_BOOKS_60CORE_KG_RECVAE_DEFAULT_PARAM_1703185248,97009906-12ad-4712-9ad1-5d8b47d78dd3,2928.43142414093,0.0014463850040022908,4.939111744529223e-07,0.08930000000000002,0.0144,2.309846878051758,0.0030322126732488393,4.348004102183713e-05,0.0011684694599527297,0.004244162174223404,Italy,ITA,apulia,,,macOS-13.6.2-arm64-arm-64bit,3.11.4,2.3.1,12,Apple M2 Max,1,Apple M2 Max,16.9225,40.7957,64.0,process,N,1.0
2023-12-27T19:57:15,AMAZON_BOOKS_60CORE_KG_RECVAE_DEFAULT_PARAM_1703683697,bbd353fa-0f93-439f-a00d-9a3b41330fea,11338.06470990181,0.04670172719347743,4.119021048864862e-06,42.5,0.0,0.2216033935546875,0.1338410250463419,0,0.003196972082355565,0.13703799712869777,Italy,ITA,basilicate,,,macOS-12.7.1-x86_64-i386-64bit,3.11.4,2.3.2,4,Intel(R) Core(TM) i5-6360U CPU @ 2.00GHz,,,15.8079,40.6421,16.0,process,N,1.0
