timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-10T12:55:52,MOVIELENS_1M_MULTIVAE_DEFAULT_PARAM_1702209278,a5bad310-d580-4930-94e6-bd13765ad060,72.48094391822815,1.75123041169957e-05,2.416125283461099e-07,0.23890000000000003,0.4519,0.6113777160644531,4.435979628827175e-05,7.191309841076534e-07,6.3078463122368095e-06,5.138677358461622e-05,Italy,ITA,apulia,,,macOS-13.6.2-arm64-arm-64bit,3.11.4,2.3.1,12,Apple M2 Max,1,Apple M2 Max,16.9225,40.7957,64.0,process,N,1.0
2023-12-20T06:50:38,MOVIELENS_1M_MULTIVAE_DEFAULT_PARAM_1703025915,66f1da37-e33d-4cd5-895b-2bedea6be0a6,376.9123079776764,0.0015112118345720507,4.009452073031153e-06,42.5,0.0,0.24337148666381836,0.004402452249990569,0,3.1932846496018224e-05,0.0044343850964865894,Italy,ITA,basilicate,,,macOS-12.7.1-x86_64-i386-64bit,3.11.4,2.3.2,4,Intel(R) Core(TM) i5-6360U CPU @ 2.00GHz,,,15.8079,40.6421,16.0,process,N,1.0
