recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.0836,0.2846,0.1451,0.549,0.0766,0.1174,0.8709,0.0629,2036.4228,0.993,0.0152,0.0001,a5bad310-d580-4930-94e6-bd13765ad060,MOVIELENS_1M_MULTIVAE_DEFAULT_PARAM_1702209278
0.0831,0.2859,0.1449,0.549,0.0766,0.117,0.871,0.0637,2033.404,0.9929,0.015,0.0001,66f1da37-e33d-4cd5-895b-2bedea6be0a6,MOVIELENS_1M_MULTIVAE_DEFAULT_PARAM_1703025915
