timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-14T19:55:27,MOVIELENS_1M_DMF_DEFAULT_PARAM_1715708775,2ef1b753-c2f9-45c9-ae5f-84ece233dbf6,533.984601020813,0.0019928507916014,0.0037320379422772,62.5,0.0,0.8771452903747559,0.0092704932598604,0.0,0.0001297463231652,0.0094002395830256,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
