recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.0087,0.0246,0.0099,0.0626,0.0039,0.0074,0.832,0.0052,449.2575,0.9994,0.0131,0.0003,313ab05b-649a-4946-ac75-1d6ba45bc8a4,AMAZON_BOOKS_60CORE_KG_LDIFFREC_DEFAULT_PARAM_1702933680
0.0088,0.0256,0.0103,0.0641,0.0041,0.0076,0.8363,0.0049,443.3831,0.9994,0.014,0.0001,d4638a65-9aa0-4dfe-a2f5-c2e9437af3a4,AMAZON_BOOKS_60CORE_KG_LDIFFREC_DEFAULT_PARAM_1703601565
