timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-03T13:15:57,LFM-1B_ARTIST_20U50I_DMF_DEFAULT_PARAM_1712148918,f6e4c10b-69a0-47ab-8723-04280fa3c520,1232.749418258667,0.010877931634023742,8.82412230166734e-06,42.5,27.12766020862181,0.5151643753051758,0.014552941416203979,0.013254333936792,0.00017799777146374938,0.027985273124459722,The Netherlands,NLD,north holland,,,Linux-5.15.0-1058-azure-x86_64-with-glibc2.10,3.8.5,2.3.4,4,AMD EPYC 7V12 64-Core Processor,1,1 x Tesla T4,4.8975,52.3759,27.405803680419922,process,N,1.0
