timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-05-07T07:42:47,MOVIELENS_1M_MULTIDAE_DEFAULT_PARAM_1715059936,0a132ee3-a2dd-4c01-a8d9-cbdd4f0b5b58,615.3122634887695,0.0022960839796295,0.0037315751950252,62.5,0.0,0.8935446739196777,0.0106823865903748,0.0,0.0001481982191983,0.0108305848095732,Italy,ITA,apulia,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.29,3.8.10,8,AMD FX(tm)-8320 Eight-Core Processor,2,2 x NVIDIA GeForce GTX TITAN X,16.8547,41.1122,31.227867126464844,process,N
