timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-16T20:53:06,MIND_EASE_DEFAULT_PARAM_1702756328,f8b55a89-8ec8-4524-b0fb-84dbe89c8b38,48.13101005554199,1.9577037621992577e-05,4.0674479092379654e-07,0.28700000000000003,0.0968,0.7091102600097656,5.239206925580236e-05,3.6757656656371223e-07,4.685724759253844e-06,5.744537058161992e-05,Italy,ITA,apulia,,,macOS-13.6.2-arm64-arm-64bit,3.11.4,2.3.1,12,Apple M2 Max,1,Apple M2 Max,16.9225,40.7957,64.0,process,N,1.0
